isbn,Main Category,Categories,Description
1567430287,,African Americans in literature,"Hurston's first novel, Jonah's Gourd Vine (1934), earned comments ranging from ""most vital"" to ""a disappointment,"" although the reviewers consistently praised her use of dialect and language. This unique collection includes reviews of Mules and Men (1935), the first collection of African-American folklore published by an African American. Their Eyes Were Watching God, her 1973 novel that addressed a woman's desire for independence and individuality, was favorably reviewed by Alain Locke, the first Black Rhodes scholar and one of Hurston's professors at Howard University, and unfavorably reviewed by Richard Wright, who testily complained that the book was addressed to a white audience."
1595325557,,,
822331136,,,
1861891849,,,
226675769,,,
1400034620,,,
674802802,,,
674514718,,,
571172954,,,
014044310X,,Literary Criticism,"A dazzling kaleidoscope of adventures, ogres, monsters, barbaric splendor, and romance, this epic poem stands as one of the greatest works of the Italian Renaissance."
192836773,,,
014024364X,,,
60741872,,,
1579546463,,Health & Fitness,A renowned cardiologist discusses the importance of understanding the glycemic index values of foods and presents a weight-loss program that includes meal plans and recipes.
1842322761,,Atomic warfare,"A novel about the survivors of an atomic war, who face an inevitable end as radiation poisoning moves toward Australia from the North."
292707185,,,
1573221112,,,
340831200,,,
943015537,,,
1590301870,,,
781731836,,,
60937653,,,
756615690,,,
031236086X,,Travel,"For over 40,000 years, people have been arriving awestruck on Australia, at the edge of the earth. Researched and compiled entirely by students who know how to see the world on the cheap, this guide contains insider tips and information for the socially conscious traveller."
792238931,,,
1853260738,,,
375760105,,,
940450216,,,
553213296,,,
226500608,,,
6380832,,,
394707761,,,
385191669,,,
812975219,,,
1560976934,,,
1560978007,,,
037542380X,,,
2840555522,,,
2840558874,,,
1583224890,,,
1878825046,,Business & Economics,A straight no nonsense book about democracy
3110172798,,,
1583225471,,Political Science,"Chomsky observes the 50th anniversary of the Universal Declaration of Human Rights as a ""Path to a Better World,"" while chronicling how far off the trail the United States is with respect to actual political practice and conduct. Analysing the contradictions of U.S. power while illustrating the real progress won by sustained popular struggle, Chomsky cuts through official political rhetoric to examine how the United States not only violates the UD, but at times uses it as a weapon to wield against designated enemies."
1878825089,,Economic policy,"""How adroitly he cuts through the crap and really says something"", describes ""The Village Voice"" of world-famous political writer and lecturer Noam Chomsky. In his latest report on the state of the world, Chomsky discusses a breathtaking variety of topics, ranging from Japan's trade policies to the ""war"" on drugs, corporate welfare, and much more."
151003076,,,
4835214102,,,
1932234411,,,
1593072678,,,
387988920,,,
387985891,,,
896083217,,,
1400079373,,,
385493622,,,
1841882542,,,
1417699671,,,
205359213,,,
205479804,,,
747250375,,,
385334567,,,
679744738,,,
375701893,,,
307275930,,,
60916494,,,
743253299,,,
679761799,,,
375701885,,,
679761780,,,
60934549,,,
006113127X,,Fiction,"One of Charles Bukowski's best, this beer-soaked, deliciously degenerate novel follows the wanderings of aspiring writer Henry Chinaski across World War II-era America. Deferred from military service, Chinaski travels from city to city, moving listlessly from one odd job to another, always needing money but never badly enough to keep a job. His day-to-day existence spirals into an endless litany of pathetic whores, sordid rooms, dreary embraces, and drunken brawls, as he makes his bitter, brilliant way from one drink to the next. Charles Bukowski's posthumous legend continues to grow. Factotum is a masterfully vivid evocation of slow-paced, low-life urbanity and alcoholism, and an excellent introduction to the fictional world of Charles Bukowski."
61177598,,,
006117758X,,,
872861554,,,
876856830,,,
8408041258,,,
553292781,,,
553298550,,,
553280872,,,
553258869,,,
553297945,,,
312349297,,,
375721150,,,
006058081X,,,
60774126,,,
553492365,,,
553493973,,,
553275607,,,
553275674,,,
553570684,,,
553275216,,,
553493841,,,
157091592X,,Juvenile Nonfiction,"""READY-OR-NOT-HERE-I-COME."" The boy listens. The girl is getting closer. Suddenly, there's another sound. A droning buzz. Something else is looking for the boy. The seeker is a mosquito, Culex pipiens, and her search is a matter of life and death. She must find food—blood—to nourish the hundreds of tiny eggs inside her body. Black-and-white photographs show the children's game of hide-and-seek, while astonishing micrographs show Culex and her world as seen through an electron microscope. Zoom in for a close-up view: A blade of grass looks like a menacing field of spines. A mosquito's eye becomes a bundle of tightly packed tubes. Discover the life story of a mosquito from a truly larger-than-life point of view."
505525534,,,
786868694,,,
1405823518,,,
1600430015,,Las Vegas (Nev.),"What howls in Vegas, stays in Vegas. Welcome to the French Quarter, Sin City's premier casino, where the high rollers are vampires, the sexy showgirls are werewolves, and the lounge magician is a djinn. Beneath the sexy, sassy, smoldering action, danger lurks and Lady Love reigns supreme. Below the glittering, glitzy Las Vegas front lies a struggle for life, death, and dominance of the most powerful werewolf pack in North America. Explore this high roller fantasy world of feuding werewolf packs, high-stakes thieves, a sexy djinn, and a mystical medallion. But baby it's only Vegas."
006077407X,,,
425209423,,,
60773758,,,
1845760654,,,
1565124952,,,
1550225405,,,
307337936,,,
789447541,,,
553507354,,,
553274910,,,
553276727,,,
1562920588,,,
441014895,,,
590240773,,,
1402714599,,,
486276805,,,
1402714548,,,
1402712758,,,
312312156,,,
60973463,,,
884861511,,,
8433920707,,,
9703705774,,,
9685208557,,,
840804575X,,,
351801434X,,,
192839292,,,
736402381,,,
439672570,,,
743564529,,,
440300282,,,
393958043,,,
440419468,,,
1559362901,,,
747562830,,,
439244196,,,
747566828,,,
1932100563,,,
393322572,,,
1558492763,,,
312085125,,,
312364520,,,
345434900,,,
312966202,,,
448433192,,,
743436504,,,
306809575,,,
670261556,,,
142437557,,,
193108291X,,,
140481931,,,
935607099,,,
140150803,,,
486442896,,,
158834097X,,,
802133908,,,
292701322,,,
1843103311,,,
1930901356,,,
082632357X,,,
571214800,,,
373115997,,,
142001309,,,
067975833X,,,
814742815,,,
760324077,,,
439863686,,,
517550369,,,
880071311,,,
439791405,,,
385316577,,,
1599982935,,,
439829135,,,
1416501622,,,
031235407X,,Fiction,"A young, hip, sexy novel that takes readers behind the velvet rope of the glamorous and shady entertainment industry Nothing prepares Tyler Blake for the fast-paced living of New York City. A small-town girl from Georgia, she quickly gets caught up in the glamorous entertainment industry. While pursuing her dream of becoming an actress, Tyler continually gets sidetracked by men who promise to help her and finds herself going from one dysfunctional relationship to another. Just when Tyler finally believes she has found her ideal man, in hip-hop producer Brian McCall, everything begins to go horribly wrong. Trapped in a nightmarish relationship, Tyler is determined not to go down without a fight. ""Passion, deception, heartbreak, love and a delicious read...what more do you need!"" -- B. Lawson Thornton, Essence bestselling author of Misery Loves Company"
743496124,,,
373246838,,,
439424690,,,
330363689,,,
439798736,,,
000690601X,,,
613371658,,,
043962939X,,,
439933382,,,
439933412,,,
618477942,,,
696211521,,,
393058476,,,
199205647,,,
3442545536,,,
1400032059,,,
898706831,,,
385515502,,,
307275566,,,
446580287,,,
765354950,,,
446611239,,,
446612766,,,
051509465X,,,
1412086531,,,
375713751,,,
99428385,,,
743287967,,,
1583762051,,,
471469335,,,
471292516,,,
393061639,,,
449003884,,,
345437977,,,
520244958,,,
60724293,,,
486249441,,,
688149898,,,
805071067,,,
092291561X,,,
1400047331,,,
451219716,,,
452270847,,,
452268184,,,
884193551,,,
1881244067,,,
1587610914,,,
8433920448,,,
1577948262,,,
792241738,,,
805063749,,,
805063390,,,
763616257,,,
99453231,,,
312937725,,,
312324081,,,
312352352,,,
312987013,,,
312987021,,,
312940025,,,
312336241,,,
312934432,,,
750666005,,,
590859986,,,
590959883,,,
395971780,,,
425212106,,,
843956046,,,
425200744,,,
425201597,,,
425194590,,,
425210383,,,
425144305,,,
425146227,,,
425206114,,,
883631210,,,
385338058,,,
084394482X,,Highlands (Scotland),"Iliana would do anything to escape the depraved attentions of the unscrupulous baron who covets her lands ... including marrying a barbarian. Fleeing to the Scottish Highlands, she weds Duncan, laird to Dunbar Castle, but she refuses to allow him into her bed until he agrees to become more civilized."
843948108,,,
843953241,,,
843949090,,,
084395499X,,,
843946806,,,
843949740,,,
843955007,,,
089689293X,,Sports & Recreation,"Smith & Wesson outfitted some of the biggest and boldest gunfighters, both actual and fictional, including Wild Bill Hickock, Buffalo Bill and Dirty Harry, whose exploits are still legendary. Today a renewed Smith & Wesson corporation is back in the front of the pack. Standard Catalog of Smith & Wesson, 3rd Edition combines full color photos with details collectors need to identify and better appreciate all Smith & Wesson firearms. For fans of Smith & Wesson firearms, this book is a must-have. This work provides easy-to-locate listings organized by model ad year of manufacture to quickly and accurately identify firearms. With more than 775 models of Smith & Wesson guns and variations, including many models not found in other firearm-pricing guides, this is the book for any Smith & Wesson gun-toting fan."
393327027,,,
1563899310,,,
1401209416,,,
1560973803,,,
1563895951,,,
763621641,,,
789420341,,,
789410249,,,
60872799,,,
60840889,,,
843955856,,,
60731435,,,
60731257,,,
752837494,,,
898792088,,,
60731443,,,
142406988,,,
1400043360,,,
618446583,,,
1401301363,,,
786867973,,,
786886811,,,
701176156,,,
534371094,,,
089096940X,,,
140143955,,,
074345314X,,,
312935749,,,
312935757,,,
312935730,,,
505525151,,,
743415353,,,
743449320,,,
671773453,,,
067103748X,,,
743408667,,,
743449312,,,
743412494,,,
851709680,,,
1557042462,,,
751514624,,,
330316257,,,
143037684,,,
143037676,,,
142003441,,,
1576753514,,,
